,ts,open,high,low,close,vol
22111,1758171000000,117507.79,117511.77,117482.61,117504.31,23.89116
22112,1758171300000,117504.31,117616.29,117504.3,117605.16,31.58821
22113,1758171600000,117605.16,117605.16,117426.71,117428.71,46.39035
22114,1758171900000,117428.72,117499.98,117428.72,117465.16,16.82501
22115,1758172200000,117465.17,117476.92,117431.83,117449.83,28.54785
22116,1758172500000,117449.84,117500.64,117380.0,117380.01,26.76711
22117,1758172800000,117380.0,117391.01,117336.6,117354.36,31.33421
22118,1758173100000,117354.36,117354.47,117226.98,117254.54,22.61093
22119,1758173400000,117254.55,117322.73,117222.01,117246.19,23.3584
22120,1758173700000,117246.19,117310.4,117229.59,117229.59,15.12349
22121,1758174000000,117229.6,117276.9,117207.49,117223.59,21.6542
22122,1758174300000,117223.59,117310.31,117223.59,117276.76,50.34357
22123,1758174600000,117276.76,117276.76,117199.97,117208.75,29.19198
22124,1758174900000,117208.74,117273.37,117176.1,117273.36,28.05142
22125,1758175200000,117273.37,117338.05,117206.94,117274.85,29.77624
22126,1758175500000,117274.84,117274.84,117194.0,117209.02,23.23912
22127,1758175800000,117209.02,117209.02,117000.0,117076.89,73.3565
22128,1758176100000,117076.9,117163.48,117059.99,117067.07,38.12266
22129,1758176400000,117067.06,117124.08,117028.97,117082.94,31.40258
22130,1758176700000,117082.95,117096.31,116905.77,116946.95,41.21459
22131,1758177000000,116946.96,117000.0,116888.02,116999.99,62.01106
22132,1758177300000,117000.0,117039.16,116958.82,116958.82,42.29676
22133,1758177600000,116958.82,117065.28,116958.82,117054.32,27.61918
22134,1758177900000,117054.33,117100.0,117049.48,117088.58,32.46784
22135,1758178200000,117088.58,117088.59,116946.93,116971.04,37.96012
22136,1758178500000,116971.04,117111.72,116957.53,117102.43,34.95382
22137,1758178800000,117102.43,117208.0,117048.81,117170.19,63.75721
22138,1758179100000,117170.19,117196.93,117114.21,117114.21,34.41434
22139,1758179400000,117114.21,117193.86,117114.21,117155.52,22.50603
22140,1758179700000,117155.52,117196.09,117142.29,117196.08,18.90435
22141,1758180000000,117196.08,117196.09,117083.42,117083.43,34.96867
22142,1758180300000,117083.42,117083.43,117063.91,117081.25,20.1977
22143,1758180600000,117081.25,117167.43,117081.25,117150.96,28.57722
22144,1758180900000,117150.96,117150.97,117100.0,117135.74,29.80535
22145,1758181200000,117135.74,117196.09,117135.73,117196.09,26.62849
22146,1758181500000,117196.08,117196.09,117117.6,117192.98,34.24902
22147,1758181800000,117192.98,117192.99,117105.78,117105.78,31.7931
22148,1758182100000,117105.78,117105.78,117056.74,117086.01,16.82572
22149,1758182400000,117086.01,117105.8,117057.33,117064.92,31.01914
22150,1758182700000,117064.92,117078.26,117010.59,117022.26,18.29703
22151,1758183000000,117022.26,117239.92,117020.0,117234.0,50.40132
22152,1758183300000,117234.0,117282.05,117191.4,117282.05,56.52378
22153,1758183600000,117282.05,117413.04,117282.04,117412.93,37.60786
22154,1758183900000,117412.93,117412.93,117287.25,117320.04,26.83703
22155,1758184200000,117320.05,117320.05,117252.0,117274.53,23.61338
22156,1758184500000,117274.53,117350.0,117274.52,117328.21,32.52266
22157,1758184800000,117328.22,117328.22,117165.61,117191.59,45.02323
22158,1758185100000,117191.6,117191.6,117070.26,117191.6,28.57836
22159,1758185400000,117191.59,117249.52,117169.7,117249.51,20.29516
22160,1758185700000,117249.52,117249.52,117202.21,117229.59,12.94696
22161,1758186000000,117229.58,117229.59,117149.46,117182.76,26.37901
22162,1758186300000,117182.76,117213.74,117131.16,117213.73,10.92657
22163,1758186600000,117213.73,117306.37,117213.73,117243.97,22.56962
22164,1758186900000,117243.97,117312.7,117243.97,117306.87,17.28077
22165,1758187200000,117306.86,117350.0,117280.92,117321.38,20.46943
22166,1758187500000,117321.38,117321.38,117247.5,117257.31,34.74176
22167,1758187800000,117257.3,117266.11,117209.07,117209.08,11.40145
22168,1758188100000,117209.07,117231.85,117107.57,117144.8,38.91158
22169,1758188400000,117144.81,117204.99,117144.8,117176.11,15.89621
22170,1758188700000,117176.12,117276.91,117176.11,117275.0,29.71039
22171,1758189000000,117275.0,117326.22,117275.0,117309.99,21.31671
22172,1758189300000,117310.0,117310.0,117263.62,117298.81,10.84365
22173,1758189600000,117298.82,117307.5,117283.46,117288.15,12.51329
22174,1758189900000,117288.15,117307.32,117261.36,117263.01,23.59398
22175,1758190200000,117263.01,117265.01,117219.99,117255.99,23.23986
22176,1758190500000,117256.0,117297.52,117239.59,117291.0,18.16001
22177,1758190800000,117290.99,117291.0,117249.76,117278.2,20.7177
22178,1758191100000,117278.19,117278.2,117120.96,117120.97,32.74653
22179,1758191400000,117120.96,117175.89,117100.0,117140.01,19.13529
22180,1758191700000,117140.01,117156.24,117122.07,117125.06,15.1406
22181,1758192000000,117125.06,117125.06,117096.0,117096.0,13.69313
22182,1758192300000,117096.01,117124.72,117080.0,117111.1,10.80306
22183,1758192600000,117111.11,117111.11,117078.72,117095.96,10.99497
22184,1758192900000,117095.95,117190.48,117090.94,117190.47,35.89799
22185,1758193200000,117190.48,117289.39,117190.48,117270.79,22.47184
22186,1758193500000,117270.79,117270.79,117190.47,117190.48,18.76555
22187,1758193800000,117190.47,117190.48,117131.31,117173.93,22.71902
22188,1758194100000,117173.94,117284.22,117173.93,117268.42,33.1496
22189,1758194400000,117268.42,117300.0,117256.01,117291.04,34.0564
22190,1758194700000,117291.04,117291.04,117240.0,117243.39,54.31863
22191,1758195000000,117243.4,117272.14,117242.27,117249.45,14.92134
22192,1758195300000,117249.44,117249.45,117133.49,117168.17,21.69696
22193,1758195600000,117168.18,117174.04,117111.21,117134.99,11.57823
22194,1758195900000,117135.0,117135.0,117068.0,117068.0,13.88277
22195,1758196200000,117068.0,117097.86,117013.77,117052.57,21.35856
22196,1758196500000,117052.58,117066.96,117038.87,117063.4,16.08392
22197,1758196800000,117063.41,117081.2,117011.0,117023.4,22.471
22198,1758197100000,117023.39,117097.85,117023.39,117049.0,14.80388
22199,1758197400000,117049.0,117244.0,116977.59,117243.75,44.02257
22200,1758197700000,117243.75,117262.48,117164.84,117205.67,24.44005
22201,1758198000000,117205.68,117277.0,117205.67,117276.99,12.37037
22202,1758198300000,117276.99,117279.0,117236.48,117254.9,16.38669
22203,1758198600000,117254.9,117254.9,117073.31,117073.32,28.93561
22204,1758198900000,117073.32,117208.22,117068.21,117208.21,30.67332
22205,1758199200000,117208.22,117228.99,117208.2,117209.45,7.04687
22206,1758199500000,117209.46,117210.71,117132.0,117164.22,12.98185
22207,1758199800000,117164.23,117164.23,117068.37,117147.59,15.43939
22208,1758200100000,117147.58,117173.7,117120.02,117124.69,20.04963
22209,1758200400000,117124.69,117134.77,117062.34,117063.98,16.62538
22210,1758200700000,117063.99,117301.09,117063.98,117301.08,37.11121
22211,1758201000000,117301.08,117386.86,117285.64,117386.85,35.34969
22212,1758201300000,117386.85,117415.91,117331.54,117410.23,35.24503
22213,1758201600000,117410.23,117435.49,117395.53,117429.39,18.45685
22214,1758201900000,117429.38,117466.66,117420.0,117445.35,49.5239
22215,1758202200000,117445.34,117531.0,117315.0,117531.0,89.28728
22216,1758202500000,117530.99,117655.55,117519.3,117558.99,81.1638
22217,1758202800000,117559.0,117623.92,117171.06,117171.07,99.92228
22218,1758203100000,117171.07,117302.94,117004.28,117294.64,81.2479
22219,1758203400000,117294.65,117448.26,117220.0,117242.88,53.23676
22220,1758203700000,117242.87,117444.0,117132.87,117432.04,49.84752
22221,1758204000000,117432.04,117567.5,117400.54,117539.82,81.69037
22222,1758204300000,117539.82,117635.67,117517.88,117559.3,87.19511
22223,1758204600000,117559.3,117627.59,117540.43,117540.44,39.80914
22224,1758204900000,117540.44,117720.01,117491.84,117719.11,95.15956
22225,1758205200000,117719.11,117836.67,117719.11,117780.01,77.74672
22226,1758205500000,117780.01,117843.83,117685.31,117706.4,47.23154
22227,1758205800000,117706.39,117799.25,117666.99,117671.57,49.92001
22228,1758206100000,117671.58,117689.71,117614.6,117637.28,55.66217
22229,1758206400000,117637.27,117813.22,117637.27,117764.42,64.43379
22230,1758206700000,117764.42,117775.2,117687.56,117701.74,43.09309
22231,1758207000000,117701.73,117739.92,117639.54,117667.18,37.96335
22232,1758207300000,117667.17,117737.1,117640.54,117640.54,31.68974
22233,1758207600000,117640.54,117657.07,117589.36,117600.95,50.63595
22234,1758207900000,117600.95,117676.0,117549.72,117611.4,58.52858
22235,1758208200000,117611.41,117634.04,117410.42,117410.47,32.1866
22236,1758208500000,117410.48,117499.43,117322.41,117498.44,167.82027
22237,1758208800000,117498.45,117577.57,117450.11,117500.1,29.01826
22238,1758209100000,117500.09,117500.1,117336.0,117336.0,35.55255
22239,1758209400000,117336.0,117433.52,117336.0,117369.5,46.04187
22240,1758209700000,117369.5,117435.84,117353.5,117430.61,33.80205
22241,1758210000000,117430.62,117486.25,117411.15,117445.82,119.93624
22242,1758210300000,117445.83,117660.91,117445.82,117657.2,106.1702
22243,1758210600000,117657.2,117673.86,117447.13,117595.11,87.18173
22244,1758210900000,117595.1,117705.51,117572.57,117583.56,41.22422
22245,1758211200000,117583.56,117684.31,117583.56,117668.85,43.30883
22246,1758211500000,117668.85,117681.8,117512.11,117569.09,26.1073
22247,1758211800000,117569.09,117700.0,117500.01,117695.16,45.47164
22248,1758212100000,117695.15,117750.0,117680.0,117749.98,69.02524
22249,1758212400000,117749.98,117789.0,117693.13,117718.08,79.9872
22250,1758212700000,117718.08,117741.56,117683.41,117707.07,29.25648
22251,1758213000000,117707.07,117718.84,117591.58,117591.58,38.69822
22252,1758213300000,117591.58,117715.74,117565.93,117713.53,38.24802
22253,1758213600000,117713.52,117777.0,117659.48,117759.37,44.47741
22254,1758213900000,117759.36,117787.99,117618.56,117654.57,30.78566
22255,1758214200000,117654.56,117656.59,117583.99,117613.99,19.58026
22256,1758214500000,117613.99,117637.0,117538.77,117565.6,18.36365
22257,1758214800000,117565.59,117617.71,117512.11,117512.11,23.87051
22258,1758215100000,117512.11,117595.74,117508.12,117583.01,23.01233
22259,1758215400000,117583.01,117765.59,117570.0,117665.12,48.14225
22260,1758215700000,117665.12,117717.65,117664.41,117664.42,35.6228
22261,1758216000000,117664.42,117740.0,117599.99,117600.02,124.01373
22262,1758216300000,117600.02,117600.03,117507.56,117541.19,65.34937
22263,1758216600000,117541.2,117634.14,117518.5,117541.2,26.25904
22264,1758216900000,117541.21,117541.21,117433.42,117434.58,27.15437
22265,1758217200000,117434.59,117515.8,117418.45,117483.32,30.52805
22266,1758217500000,117483.33,117541.2,117474.94,117514.43,21.40736
22267,1758217800000,117514.43,117585.94,117503.64,117571.32,14.72513
22268,1758218100000,117571.31,117579.94,117516.09,117579.93,39.34682
22269,1758218400000,117579.94,117579.94,117512.11,117559.97,21.05779
22270,1758218700000,117559.97,117750.0,117559.97,117737.99,35.10957
22271,1758219000000,117737.99,117822.0,117695.67,117822.0,26.10689
22272,1758219300000,117821.99,117900.0,117787.13,117789.86,87.68097
22273,1758219600000,117789.86,117829.22,117737.82,117746.14,25.18906
22274,1758219900000,117746.15,117855.29,117740.02,117808.55,52.12037
22275,1758220200000,117808.55,117813.18,117755.53,117777.64,44.12828
22276,1758220500000,117777.65,117812.35,117708.89,117708.9,23.73403
22277,1758220800000,117708.89,117808.53,117702.94,117808.53,22.48659
22278,1758221100000,117808.52,117884.86,117808.52,117879.29,47.03728
22279,1758221400000,117879.29,117879.3,117813.62,117819.1,38.8573
22280,1758221700000,117819.09,117839.9,117819.09,117822.97,51.03008
22281,1758222000000,117822.98,117822.98,117725.02,117725.02,23.99509
22282,1758222300000,117725.02,117797.78,117716.32,117797.77,27.78584
22283,1758222600000,117797.77,117807.34,117726.6,117726.6,16.3722
22284,1758222900000,117726.61,117726.61,117618.56,117655.64,40.04595
22285,1758223200000,117655.64,117655.65,117580.57,117580.57,12.10267
22286,1758223500000,117580.58,117643.34,117463.82,117463.82,50.34872
22287,1758223800000,117463.83,117489.08,117309.59,117309.6,42.08411
22288,1758224100000,117309.59,117353.03,117196.33,117336.68,55.53066
22289,1758224400000,117336.69,117387.04,117261.0,117293.47,32.41674
22290,1758224700000,117293.48,117293.48,117200.7,117277.35,21.9402
22291,1758225000000,117277.35,117356.0,117272.87,117347.96,42.91264
22292,1758225300000,117347.96,117500.0,117311.03,117450.21,25.8088
22293,1758225600000,117450.21,117478.89,117373.89,117373.89,20.65969
22294,1758225900000,117373.89,117512.12,117337.95,117512.12,11.12991
22295,1758226200000,117512.12,117512.12,117430.76,117437.47,10.74682
22296,1758226500000,117437.47,117460.0,117362.45,117425.8,11.76868
22297,1758226800000,117425.81,117484.88,117425.8,117460.62,7.64073
22298,1758227100000,117460.62,117512.11,117460.62,117501.44,16.11688
22299,1758227400000,117501.44,117575.59,117501.44,117549.56,17.6582
22300,1758227700000,117549.56,117646.5,117526.54,117630.32,19.39262
22301,1758228000000,117630.31,117657.17,117630.31,117652.83,10.02223
